PolicyID,Period,EarnedExposure,Territory,AgeBand,VehicleClass,Violations,CreditTier,AnnualMileage,GaragingDensity,ViolationsNum,PriorLapses
202752,2023Q1,0.812,T1,65+,Pickup,None,A,6894,0.482,0,2
202753,2023Q1,1.422,T3,40-64,Midsize,None,B,10121,1.909,0,0
202754,2023Q3,1.147,T5,<25,Midsize,None,B,8114,2.201,0,0
202755,2023Q2,0.555,T1,25-39,Compact,Major,C,10769,0.303,3,0
202756,2023Q1,1.154,T3,40-64,SUV,Minor,C,10673,0.956,1,0
202757,2023Q3,0.886,T5,<25,Compact,None,B,10261,1.959,0,1
202758,2024Q1,0.651,T1,65+,SUV,None,B,16080,3.865,0,1
202759,2024Q1,1.427,T1,65+,SUV,None,B,11316,0.978,0,0
202760,2023Q2,1.477,T5,40-64,Midsize,None,A,11952,2.153,0,0
202761,2023Q4,1.273,T4,65+,Pickup,None,C,9209,1.619,0,0
202762,2023Q3,1.346,T3,65+,Pickup,None,D,12158,2.793,0,0
202763,2024Q1,1.491,T5,25-39,Pickup,Minor,D,14177,0.588,1,0
202764,2023Q4,0.529,T1,<25,Pickup,Minor,D,9152,3.914,1,0
202765,2023Q3,0.613,T5,<25,Midsize,Minor,B,5170,0.504,1,0
202766,2023Q2,1.432,T2,65+,Compact,None,B,11863,2.248,0,1
202767,2023Q1,1.087,T4,40-64,Compact,None,B,15663,3.91,0,0
202768,2023Q4,0.923,T4,<25,Pickup,None,C,12328,4.601,0,0
202769,2023Q4,0.655,T5,25-39,Compact,Minor,C,15665,1.017,1,1
202770,2023Q4,0.535,T1,65+,Compact,Minor,D,14512,1.209,1,1
202771,2023Q1,1.265,T2,<25,Pickup,None,C,13044,2.067,0,0
202772,2023Q1,0.527,T2,25-39,Midsize,Minor,D,18811,4.815,1,1
202773,2023Q1,0.937,T1,40-64,Midsize,None,A,10993,2.24,0,0
202774,2024Q1,0.554,T4,65+,Midsize,None,A,8893,3.611,0,1
202775,2023Q2,1.245,T1,25-39,SUV,None,A,15231,0.311,0,0
202776,2024Q1,1.031,T5,<25,Midsize,None,B,15999,2.282,0,0
202777,2023Q1,0.752,T3,25-39,Pickup,None,A,11329,1.548,0,1
202778,2023Q3,0.745,T4,25-39,Pickup,Minor,B,9585,1.872,1,0
202779,2023Q2,1.086,T3,65+,Midsize,None,A,8605,3.905,0,1
202780,2024Q1,0.623,T5,65+,Pickup,None,C,8492,0.886,0,0
202781,2023Q4,1.135,T1,65+,Compact,None,B,10444,3.933,0,1
202782,2023Q2,1.438,T4,65+,Midsize,None,B,6973,2.832,0,0
202783,2023Q2,0.963,T5,65+,SUV,None,A,15661,2.242,0,0
202784,2023Q2,1.204,T1,65+,Midsize,None,A,14105,4.648,0,1
202785,2024Q1,0.778,T5,65+,Midsize,Major,A,17129,1.603,3,0
202786,2023Q4,1.027,T2,65+,SUV,None,A,14594,1.952,0,0
202787,2023Q4,1.024,T2,<25,Pickup,Minor,B,9416,1.623,1,0
202788,2024Q1,0.888,T3,<25,SUV,None,A,11147,0.914,0,0
202789,2023Q2,0.696,T3,40-64,Pickup,None,D,9905,0.753,0,2
202790,2023Q4,1.138,T2,65+,SUV,Major,B,6831,0.794,3,1
202791,2024Q1,1.453,T3,40-64,Compact,Minor,B,13576,3.288,1,1
202792,2023Q4,0.952,T5,25-39,Compact,None,A,13067,0.95,0,0
202793,2023Q2,0.614,T5,<25,Pickup,None,A,12624,4.769,0,1
202794,2024Q1,0.854,T4,<25,Compact,None,C,12566,4.662,0,1
202795,2024Q1,1.185,T5,65+,Compact,None,C,12142,1.589,0,1
202796,2024Q1,0.993,T5,<25,Midsize,None,B,10920,1.356,0,0
202797,2023Q3,0.807,T5,40-64,Pickup,Major,B,11578,4.836,3,0
202798,2023Q4,1.355,T2,65+,Midsize,None,D,12772,4.029,0,0
202799,2023Q4,1.116,T5,25-39,Compact,None,C,9757,3.767,0,0
202800,2023Q1,1.385,T4,40-64,Compact,None,A,10571,0.779,0,0
202801,2023Q4,1.473,T3,25-39,Midsize,None,A,11156,0.691,0,0
202802,2024Q1,1.108,T3,25-39,Compact,None,C,7522,3.417,0,0
202803,2024Q1,0.695,T3,65+,SUV,None,D,7853,1.179,0,0
202804,2024Q1,1.079,T2,40-64,Pickup,Minor,A,11903,4.134,1,0
202805,2024Q1,0.617,T2,65+,Pickup,None,D,7132,1.798,0,0
202806,2023Q1,1.285,T3,25-39,Compact,Minor,C,11578,1.798,1,0
202807,2023Q4,0.598,T1,65+,Compact,None,A,11910,0.953,0,0
202808,2023Q4,0.979,T3,65+,Compact,Major,C,5998,4.041,3,0
202809,2023Q3,1.218,T2,40-64,Pickup,None,C,13325,2.504,0,0
202810,2023Q4,1.424,T3,25-39,Compact,None,A,6067,2.742,0,1
202811,2023Q3,1.396,T1,<25,SUV,None,C,13119,1.987,0,0
202812,2023Q2,0.568,T3,25-39,Compact,None,B,13595,4.343,0,0
202813,2024Q1,1.488,T3,<25,Compact,None,A,9730,4.144,0,1
202814,2023Q4,0.947,T4,25-39,Pickup,None,D,14128,4.438,0,0
202815,2023Q3,0.71,T1,<25,SUV,Minor,A,12636,3.725,1,1
202816,2023Q4,1.477,T3,40-64,SUV,None,C,12338,1.296,0,0
202817,2023Q4,1.365,T1,<25,SUV,None,D,13106,0.971,0,0
202818,2023Q2,1.141,T2,<25,Midsize,None,C,8839,3.243,0,1
202819,2023Q4,1.112,T2,25-39,Compact,Minor,A,12815,3.918,1,0
202820,2023Q2,0.904,T2,40-64,SUV,Major,D,11681,3.758,3,1
202821,2023Q2,0.526,T4,<25,Midsize,None,D,11449,3.292,0,0
202822,2024Q1,1.083,T2,<25,Compact,Minor,D,9797,2.472,1,0
202823,2023Q2,0.973,T1,<25,Pickup,None,B,14274,4.186,0,0
202824,2023Q3,1.408,T3,<25,SUV,None,A,5758,4.817,0,0
202825,2023Q3,1.031,T2,25-39,SUV,None,B,13763,3.382,0,0
202826,2023Q2,1.246,T4,40-64,Compact,Minor,C,11224,3.238,1,0
202827,2023Q1,1.462,T2,25-39,Pickup,None,A,8189,0.783,0,1
202828,2023Q2,0.594,T2,65+,Compact,Minor,A,15341,2.348,1,0
202829,2023Q1,1.016,T2,25-39,SUV,None,A,12066,1.601,0,1
202830,2023Q4,1.393,T1,40-64,SUV,None,D,12476,1.828,0,1
202831,2023Q1,1.389,T2,40-64,SUV,None,B,5102,1.808,0,0
202832,2023Q3,0.814,T3,<25,Pickup,None,C,14196,1.939,0,0
202833,2023Q3,1.124,T4,40-64,Compact,Major,A,16889,1.523,3,0
202834,2023Q2,1.153,T5,<25,Pickup,Minor,B,14769,4.174,1,0
202835,2023Q1,1.296,T1,<25,Pickup,None,D,10140,3.719,0,2
202836,2023Q2,1.229,T4,65+,Pickup,Major,A,12093,3.618,3,1
202837,2023Q2,1.208,T2,65+,Pickup,None,A,13996,1.613,0,0
202838,2023Q2,1.207,T5,<25,SUV,None,A,12818,0.392,0,0
202839,2023Q2,0.88,T5,25-39,Compact,None,B,10991,2.599,0,0
202840,2023Q3,1.069,T3,65+,Compact,None,D,14477,0.464,0,1
202841,2023Q4,1.289,T1,<25,Midsize,None,A,15732,1.243,0,0
202842,2023Q3,0.751,T2,65+,SUV,None,A,11957,0.645,0,0
202843,2023Q3,0.848,T2,25-39,Midsize,Minor,D,9639,3.659,1,1
202844,2023Q3,1.056,T4,40-64,Pickup,None,C,8410,4.315,0,0
202845,2024Q1,0.742,T1,<25,Compact,None,A,14943,1.943,0,0
202846,2023Q2,0.959,T2,65+,Midsize,None,D,7855,2.459,0,1
202847,2023Q2,1.014,T1,40-64,Pickup,None,A,12114,2.752,0,0
202848,2024Q1,0.668,T5,<25,Pickup,None,C,12551,1.86,0,0
202849,2023Q4,0.74,T1,65+,Compact,None,D,9825,1.733,0,0
202850,2023Q3,0.663,T1,25-39,Midsize,Major,A,9676,1.198,3,1
202851,2023Q1,1.23,T5,<25,Pickup,None,A,9728,4.074,0,1
202852,2023Q2,0.59,T5,<25,Midsize,None,B,13548,3.554,0,0
202853,2023Q1,0.745,T2,65+,Pickup,None,A,9339,4.479,0,0
202854,2023Q3,1.221,T4,65+,Pickup,Minor,D,17052,2.061,1,0
202855,2023Q1,1.418,T5,<25,Pickup,None,C,10529,2.481,0,0
202856,2023Q2,0.752,T5,40-64,Pickup,None,A,13964,2.177,0,0
202857,2023Q3,1.395,T2,65+,Pickup,None,B,5905,1.594,0,0
202858,2023Q2,0.839,T2,25-39,Compact,None,C,10722,4.28,0,0
202859,2023Q3,1.349,T3,40-64,Compact,None,C,10056,3.231,0,1
202860,2023Q3,1.012,T1,<25,Compact,None,B,8442,0.667,0,0
202861,2023Q4,1.073,T2,40-64,SUV,None,B,14902,0.983,0,0
202862,2023Q3,0.969,T4,25-39,SUV,None,C,10425,0.408,0,1
202863,2023Q4,1.256,T3,40-64,SUV,None,B,9330,2.583,0,0
202864,2023Q3,0.889,T3,25-39,Midsize,None,A,7106,2.482,0,0
202865,2023Q2,1.147,T2,<25,Pickup,None,A,10411,4.841,0,0
202866,2024Q1,1.099,T4,40-64,Compact,None,D,8451,0.645,0,0
202867,2023Q3,0.751,T4,<25,Pickup,None,A,18075,4.708,0,1
202868,2023Q4,1.283,T3,<25,Compact,None,A,8563,1.113,0,0
202869,2023Q2,0.988,T2,25-39,Pickup,Minor,B,7293,2.557,1,0
202870,2023Q3,0.953,T3,25-39,Pickup,None,D,8056,4.174,0,0
202871,2024Q1,1.079,T4,65+,SUV,None,D,6908,1.267,0,0
202872,2023Q3,1.36,T5,<25,Compact,Minor,B,8542,2.792,1,2
202873,2024Q1,0.797,T5,65+,Compact,Minor,A,8914,4.735,1,0
202874,2023Q2,0.829,T5,40-64,SUV,None,A,9192,2.837,0,1
202875,2023Q3,0.872,T2,25-39,SUV,None,A,19186,1.279,0,0
202876,2024Q1,0.689,T4,<25,Midsize,Minor,D,10897,1.572,1,0
202877,2023Q1,1.275,T1,40-64,Compact,None,C,10139,2.405,0,0
202878,2023Q3,0.973,T2,25-39,SUV,None,D,13214,2.422,0,0
202879,2023Q3,0.596,T3,25-39,Compact,None,A,8618,3.506,0,0
202880,2024Q1,1.196,T3,25-39,Compact,None,B,9141,1.027,0,1
202881,2024Q1,0.628,T1,40-64,Midsize,None,D,6506,3.1,0,0
202882,2023Q2,1.177,T4,<25,Compact,None,A,14784,4.821,0,1
202883,2024Q1,0.886,T1,40-64,Midsize,None,D,3349,0.784,0,1
202884,2023Q1,1.114,T3,25-39,Pickup,None,D,12652,2.948,0,0
202885,2023Q1,0.733,T4,25-39,Pickup,None,D,6369,1.834,0,0
202886,2023Q2,1.116,T1,<25,Compact,None,C,5495,0.532,0,0
202887,2023Q2,0.593,T3,<25,SUV,None,C,7796,3.565,0,0
202888,2024Q1,1.463,T3,<25,SUV,Minor,A,12072,0.474,1,0
202889,2023Q2,1.361,T3,40-64,Compact,Major,A,6572,3.251,3,0
202890,2023Q1,0.764,T1,65+,Pickup,None,B,7201,1.864,0,0
202891,2024Q1,0.797,T5,65+,Compact,None,B,8279,4.476,0,0
202892,2023Q4,1.425,T4,<25,Compact,None,A,5387,1.673,0,0
202893,2023Q1,0.727,T2,65+,Pickup,None,C,12651,4.484,0,0
202894,2023Q3,1.017,T3,65+,Compact,None,C,12225,4.576,0,0
202895,2023Q1,1.09,T4,40-64,Midsize,None,A,11793,3.13,0,1
202896,2023Q2,0.753,T4,25-39,Pickup,None,B,11822,0.835,0,0
202897,2024Q1,1.081,T4,40-64,SUV,Minor,A,15255,1.148,1,0
202898,2023Q1,1.172,T1,<25,Pickup,None,D,6467,3.024,0,1
202899,2023Q3,1.372,T3,40-64,Pickup,None,B,16136,3.227,0,0
202900,2023Q2,1.094,T1,25-39,Compact,None,A,10143,4.841,0,0
202901,2023Q3,1.4,T2,<25,Compact,None,A,9204,1.027,0,0
202902,2023Q2,1.063,T2,65+,Pickup,None,C,11310,4.092,0,0
202903,2023Q3,1.139,T2,25-39,Compact,None,C,10035,2.981,0,0
202904,2023Q3,1.458,T3,40-64,Pickup,None,B,17146,4.807,0,0
202905,2023Q4,1.318,T5,40-64,SUV,Minor,A,8755,0.552,1,0
202906,2023Q1,1.477,T2,40-64,SUV,None,B,11132,0.311,0,0
202907,2023Q3,1.059,T3,65+,Compact,None,C,10555,1.859,0,1
202908,2023Q1,0.747,T4,40-64,Midsize,Major,A,10506,0.487,3,0
202909,2024Q1,1.378,T5,65+,Midsize,None,D,9275,1.199,0,0
202910,2023Q3,1.177,T1,40-64,SUV,None,D,9389,0.549,0,0
202911,2023Q3,1.453,T4,25-39,SUV,None,B,13083,4.591,0,1
202912,2024Q1,0.827,T5,<25,Pickup,None,D,9930,2.641,0,0
202913,2023Q1,1.241,T1,<25,SUV,Minor,B,8221,1.533,1,0
202914,2023Q1,0.922,T5,<25,Midsize,None,A,8987,4.984,0,1
202915,2023Q1,0.678,T2,65+,SUV,None,A,9551,0.639,0,1
202916,2023Q3,0.712,T1,40-64,SUV,Minor,C,15051,3.309,1,0
202917,2023Q2,0.752,T4,25-39,Midsize,None,C,9443,2.056,0,0
202918,2023Q4,1.007,T5,25-39,SUV,None,C,10499,0.342,0,0
202919,2023Q4,1.273,T3,<25,Compact,Major,B,9519,3.496,3,0
202920,2023Q4,1.436,T4,<25,Midsize,Minor,B,8079,1.068,1,0
202921,2023Q3,0.604,T5,65+,SUV,None,A,13677,3.273,0,0
202922,2024Q1,1.315,T1,25-39,SUV,None,B,13084,3.541,0,1
202923,2023Q3,0.811,T5,<25,SUV,None,A,9060,1.497,0,1
202924,2023Q4,0.897,T4,40-64,Midsize,None,B,12625,0.55,0,0
202925,2023Q3,1.058,T2,25-39,SUV,None,A,11140,4.852,0,0
202926,2023Q1,1.235,T3,25-39,Pickup,Major,D,8224,1.396,3,1
202927,2024Q1,0.679,T3,40-64,Pickup,None,D,12256,1.532,0,0
202928,2024Q1,0.823,T3,65+,Compact,None,A,11373,0.816,0,0
202929,2023Q2,0.946,T2,40-64,SUV,None,C,15504,4.969,0,0
202930,2023Q1,1.07,T3,40-64,Midsize,None,B,16564,4.156,0,1
202931,2023Q4,1.323,T2,<25,Midsize,None,A,5090,1.849,0,1
202932,2023Q2,1.004,T1,40-64,Midsize,Major,A,15004,0.77,3,0
202933,2023Q3,0.7,T3,40-64,SUV,None,C,12571,2.44,0,0
202934,2023Q2,0.811,T1,25-39,SUV,None,B,7112,1.212,0,1
202935,2023Q4,1.146,T2,<25,Pickup,None,D,7801,4.675,0,0
202936,2023Q4,0.77,T2,25-39,Compact,None,D,12385,4.016,0,0
202937,2024Q1,0.719,T3,<25,Midsize,None,D,8680,1.525,0,0
202938,2024Q1,0.791,T4,25-39,Pickup,None,A,16325,3.947,0,0
202939,2023Q1,0.926,T1,65+,Compact,None,D,14860,2.145,0,0
202940,2023Q1,0.804,T2,65+,SUV,None,A,9064,2.604,0,0
202941,2023Q2,1.238,T4,65+,Midsize,Minor,A,12887,4.334,1,1
202942,2023Q1,1.306,T2,<25,Midsize,None,C,14032,1.768,0,1
202943,2024Q1,0.542,T4,40-64,Compact,None,A,12213,4.55,0,0
202944,2023Q1,0.96,T4,25-39,Compact,Minor,C,8946,1.049,1,0
202945,2023Q1,0.773,T3,<25,Midsize,None,C,5106,0.719,0,0
202946,2024Q1,0.89,T4,25-39,Midsize,None,B,8949,2.682,0,0
202947,2023Q1,0.687,T5,25-39,Compact,Minor,C,12496,1.567,1,2
202948,2023Q3,0.567,T5,40-64,Compact,None,D,10770,0.972,0,1
202949,2024Q1,1.138,T3,<25,SUV,Major,A,8929,4.151,3,0
202950,2023Q3,1.462,T5,<25,SUV,Minor,A,7658,4.803,1,0
202951,2024Q1,1.235,T2,65+,Compact,None,C,10570,4.704,0,0
202952,2023Q3,1.479,T4,<25,Midsize,None,C,8994,4.955,0,2
202953,2023Q2,1.465,T3,40-64,SUV,Major,D,13829,4.691,3,0
202954,2024Q1,0.854,T1,65+,SUV,None,D,12152,1.252,0,0
202955,2023Q1,1.238,T4,40-64,Pickup,None,A,11183,1.707,0,0
202956,2023Q4,1.314,T2,40-64,Midsize,None,C,15778,3.385,0,1
202957,2023Q3,0.969,T3,25-39,SUV,Major,C,7841,4.908,3,1
202958,2024Q1,0.822,T1,<25,Pickup,None,D,14981,4.993,0,2
202959,2023Q3,1.434,T2,25-39,Midsize,None,C,12410,1.767,0,1
202960,2023Q2,0.548,T2,65+,SUV,None,C,8046,1.187,0,1
202961,2023Q3,0.897,T1,25-39,Midsize,Major,C,13839,0.694,3,1
202962,2023Q2,1.477,T1,25-39,Pickup,Minor,C,14108,1.954,1,0
202963,2023Q2,0.632,T1,40-64,Compact,Minor,A,16916,0.384,1,0
202964,2023Q1,0.547,T2,25-39,Compact,None,B,15603,2.515,0,1
202965,2023Q3,0.841,T5,<25,SUV,Major,B,11057,3.476,3,1
202966,2023Q4,0.579,T2,25-39,SUV,None,A,6847,1.242,0,2
202967,2024Q1,1.088,T1,40-64,SUV,None,B,13494,4.719,0,0
202968,2023Q2,1.117,T5,<25,Pickup,None,C,7883,2.993,0,0
202969,2023Q1,1.315,T3,25-39,Pickup,Minor,D,10918,0.848,1,0
202970,2023Q3,1.496,T2,25-39,SUV,None,D,9824,4.793,0,0
202971,2023Q4,0.53,T5,<25,Midsize,None,B,11904,1.391,0,0
202972,2023Q2,1.096,T1,<25,Midsize,None,B,7907,3.842,0,0
202973,2024Q1,1.328,T1,65+,Compact,None,B,11775,1.121,0,1
202974,2023Q3,1.182,T3,25-39,Pickup,Minor,A,16100,2.465,1,0
202975,2023Q3,0.653,T4,<25,SUV,None,D,8592,3.878,0,0
202976,2023Q3,1.115,T5,25-39,Midsize,Minor,C,11129,2.543,1,0
202977,2023Q1,0.686,T1,65+,Compact,None,D,9617,4.633,0,0
202978,2023Q2,1.419,T4,25-39,Midsize,None,B,14774,1.882,0,0
202979,2024Q1,1.472,T1,<25,Compact,Major,D,13468,2.554,3,0
202980,2024Q1,1.155,T2,<25,Compact,None,C,7089,3.418,0,0
202981,2023Q4,1.05,T1,40-64,Midsize,None,D,16535,1.21,0,1
202982,2023Q1,0.635,T3,<25,Compact,None,C,12435,4.889,0,0
202983,2023Q1,1.281,T4,65+,Pickup,None,B,11177,3.876,0,1
202984,2023Q4,1.312,T2,40-64,Compact,Major,A,6733,0.651,3,0
202985,2023Q2,0.856,T2,40-64,Midsize,Minor,B,13165,4.556,1,1
202986,2023Q1,1.144,T2,65+,Pickup,None,B,8055,2.21,0,1
202987,2023Q1,0.72,T5,65+,Compact,None,A,10530,0.373,0,0
202988,2023Q4,1.424,T2,<25,Compact,None,B,11109,2.106,0,0
202989,2023Q3,0.587,T2,25-39,Midsize,None,A,5982,2.354,0,0
202990,2023Q3,1.209,T2,65+,Midsize,None,C,6284,4.133,0,1
202991,2024Q1,1.244,T3,40-64,Compact,None,B,9440,1.504,0,0
202992,2023Q4,1.207,T2,65+,Midsize,None,B,15210,4.517,0,0
202993,2023Q3,1.263,T1,65+,Pickup,Minor,D,9183,2.108,1,0
202994,2023Q3,1.461,T3,25-39,Midsize,None,A,12679,1.934,0,0
202995,2023Q3,0.92,T4,25-39,Midsize,None,A,14456,2.87,0,0
202996,2023Q1,0.701,T5,65+,Compact,None,A,17226,2.83,0,1
202997,2024Q1,0.63,T5,40-64,Midsize,None,D,8623,3.151,0,1
202998,2023Q2,0.579,T5,65+,SUV,None,D,14772,3.256,0,0
202999,2023Q4,0.961,T5,65+,SUV,Minor,B,4503,2.085,1,0
203000,2023Q2,0.608,T1,65+,SUV,None,B,7979,2.303,0,1
203001,2023Q1,1.326,T4,65+,SUV,Minor,D,4808,1.492,1,0
203002,2023Q3,0.987,T5,40-64,Midsize,None,D,15674,0.364,0,0
203003,2024Q1,1.323,T2,<25,SUV,None,A,14843,2.933,0,0
203004,2023Q2,1.151,T5,25-39,Compact,None,C,9778,0.335,0,0
203005,2023Q2,1.421,T5,40-64,Pickup,None,C,8859,1.786,0,0
203006,2023Q1,1.342,T5,25-39,Pickup,Major,B,8381,1.982,3,0
203007,2023Q3,0.777,T1,40-64,Compact,Minor,D,9116,2.977,1,1
203008,2023Q2,1.202,T5,40-64,Pickup,None,B,14416,3.118,0,1
203009,2023Q2,1.398,T4,<25,Compact,None,B,5977,0.605,0,0
203010,2023Q2,1.021,T1,25-39,Midsize,Minor,B,7388,2.429,1,0
203011,2023Q1,1.242,T1,25-39,SUV,None,C,8570,4.452,0,0
203012,2023Q4,0.548,T5,25-39,SUV,None,C,8699,1.132,0,0
203013,2023Q3,1.128,T1,40-64,Pickup,Minor,D,10352,1.777,1,0
203014,2024Q1,1.236,T3,65+,SUV,Major,B,10111,3.983,3,0
203015,2023Q1,1.057,T4,25-39,Pickup,None,A,13564,0.623,0,1
203016,2023Q1,0.779,T1,<25,Compact,Major,B,15474,1.118,3,1
203017,2023Q2,1.439,T1,40-64,Compact,None,C,7224,2.2,0,0
203018,2023Q3,0.96,T5,<25,Midsize,None,D,13004,3.353,0,0
203019,2024Q1,1.056,T3,65+,Midsize,None,D,15621,4.373,0,2
203020,2023Q3,0.562,T2,40-64,Compact,None,A,11777,2.311,0,0
203021,2023Q1,1.315,T3,25-39,Pickup,Minor,B,10517,1.3,1,0
203022,2023Q1,0.922,T5,<25,SUV,None,C,10927,1.527,0,1
203023,2023Q3,0.832,T5,<25,Pickup,None,D,16614,0.971,0,0
203024,2023Q1,1.415,T1,65+,SUV,None,B,5217,2.961,0,0
203025,2023Q4,0.756,T2,65+,SUV,Major,A,12233,4.795,3,0
203026,2023Q2,0.641,T2,<25,SUV,None,C,10385,0.499,0,0
203027,2023Q3,0.972,T5,40-64,Pickup,None,D,7061,1.906,0,0
203028,2023Q1,1.243,T1,40-64,SUV,None,D,16545,4.964,0,0
203029,2023Q3,0.542,T2,<25,Compact,Major,B,9613,4.759,3,0
203030,2023Q1,1.22,T3,25-39,Pickup,None,A,10215,3.393,0,0
203031,2024Q1,1.016,T3,40-64,Pickup,Major,B,9769,2.342,3,0
203032,2023Q2,1.177,T2,65+,SUV,None,B,13188,2.229,0,1
203033,2023Q3,1.183,T2,40-64,Pickup,None,A,12505,4.554,0,0
203034,2023Q3,0.814,T1,65+,Midsize,None,A,5405,4.867,0,0
203035,2023Q3,0.676,T3,65+,Pickup,None,D,13033,3.34,0,0
203036,2023Q3,0.521,T1,<25,Pickup,None,D,7329,3.199,0,2
203037,2024Q1,0.523,T3,40-64,Midsize,Minor,C,16375,2.456,1,0
203038,2023Q1,1.37,T2,40-64,SUV,None,C,13751,4.289,0,0
203039,2023Q3,1.009,T3,<25,Compact,None,C,14472,3.449,0,0
203040,2023Q4,0.826,T1,25-39,Compact,None,B,8567,1.422,0,0
203041,2023Q3,1.412,T4,25-39,Midsize,None,D,12922,0.756,0,0
203042,2023Q4,1.427,T2,40-64,Compact,None,D,11203,3.427,0,0
203043,2023Q4,1.037,T5,65+,SUV,None,C,15870,3.847,0,2
203044,2023Q1,1.051,T4,65+,SUV,Minor,A,9728,2.986,1,0
203045,2023Q3,1.133,T4,65+,Midsize,None,D,10337,2.632,0,1
203046,2023Q2,1.198,T5,<25,SUV,None,A,8433,4.667,0,0
203047,2023Q1,0.835,T5,25-39,SUV,Major,A,8701,4.179,3,0
203048,2024Q1,1.241,T5,<25,Pickup,None,B,11160,1.811,0,0
203049,2023Q4,0.52,T5,25-39,Midsize,None,A,7664,1.636,0,0
203050,2023Q3,1.309,T3,<25,Pickup,Major,C,8927,3.833,3,1
203051,2023Q4,1.176,T2,<25,Midsize,None,D,13312,1.283,0,0
203052,2023Q2,1.37,T2,25-39,Compact,Minor,C,14007,0.829,1,0
203053,2024Q1,1.121,T3,65+,Pickup,Minor,C,14612,0.534,1,0
203054,2023Q3,1.099,T1,65+,SUV,None,B,6454,0.435,0,0
203055,2023Q3,0.732,T2,25-39,Compact,None,A,8622,4.214,0,0
203056,2023Q2,0.917,T1,25-39,Midsize,None,C,14857,1.423,0,0
203057,2023Q4,1.283,T2,<25,Pickup,None,B,11396,3.804,0,0
203058,2023Q3,1.008,T4,<25,Midsize,None,C,6359,1.614,0,0
203059,2023Q1,1.242,T2,25-39,Compact,None,A,10513,4.059,0,0
203060,2023Q4,1.481,T3,<25,Midsize,None,B,8274,4.692,0,0
203061,2023Q1,0.954,T3,25-39,Compact,Minor,A,8445,3.234,1,1
203062,2024Q1,0.707,T1,40-64,Pickup,None,B,13883,4.337,0,0
203063,2024Q1,0.944,T2,<25,Midsize,None,A,11334,1.767,0,0
203064,2023Q4,0.837,T2,40-64,SUV,Minor,C,14207,2.593,1,0
203065,2023Q4,0.712,T3,40-64,SUV,None,A,8745,0.649,0,0
203066,2023Q1,1.489,T4,25-39,Midsize,Minor,A,12229,1.621,1,1
203067,2023Q1,0.952,T5,<25,Compact,None,B,12628,2.807,0,0
203068,2023Q1,1.481,T1,65+,Pickup,None,C,9825,3.422,0,0
203069,2023Q1,1.21,T2,40-64,Pickup,None,A,9889,0.679,0,0
203070,2024Q1,0.882,T4,25-39,SUV,Minor,B,7020,3.334,1,0
203071,2023Q2,0.5,T5,40-64,SUV,None,D,6370,4.293,0,1
203072,2024Q1,0.894,T5,65+,Midsize,None,C,10754,0.522,0,0
203073,2023Q3,0.811,T5,<25,Midsize,None,B,11308,3.434,0,0
203074,2024Q1,0.959,T3,65+,Pickup,None,C,7776,0.33,0,0
203075,2024Q1,1.07,T4,25-39,Compact,None,B,11561,1.503,0,0
203076,2024Q1,1.128,T5,<25,Midsize,None,B,13343,2.051,0,0
203077,2024Q1,0.632,T3,65+,Midsize,None,B,16458,0.4,0,0
203078,2023Q4,1.119,T1,25-39,SUV,None,A,12153,0.507,0,0
203079,2024Q1,1.044,T4,65+,Midsize,None,C,15558,2.361,0,0
203080,2023Q3,0.627,T5,40-64,SUV,None,D,6558,3.459,0,1
203081,2023Q4,0.705,T2,40-64,Compact,None,B,10349,0.993,0,0
203082,2023Q4,1.031,T3,25-39,Compact,None,D,9881,1.355,0,0
203083,2023Q4,1.161,T1,65+,Compact,None,D,7797,1.286,0,0
203084,2023Q3,0.669,T3,25-39,SUV,None,C,13703,2.271,0,0
203085,2023Q4,1.163,T5,<25,Compact,None,B,15570,2.673,0,0
203086,2024Q1,0.813,T1,<25,Pickup,Minor,A,7136,0.96,1,1
203087,2023Q2,1.33,T2,25-39,Midsize,None,B,10546,3.631,0,1
203088,2023Q3,0.888,T4,65+,Pickup,None,B,11907,3.87,0,0
203089,2024Q1,1.314,T5,<25,Compact,None,B,6761,1.453,0,0
203090,2023Q1,0.735,T5,65+,Compact,None,B,12367,1.655,0,0
203091,2023Q4,1.238,T1,<25,Compact,Minor,D,16968,0.72,1,0
203092,2023Q2,1.035,T3,<25,Midsize,Minor,D,11881,3.592,1,0
203093,2023Q1,1.146,T4,<25,Compact,None,A,9089,0.815,0,0
203094,2023Q1,0.954,T3,<25,Pickup,None,B,8441,4.632,0,1
203095,2023Q1,1.486,T5,25-39,Compact,None,D,11812,2.703,0,0
203096,2023Q1,1.195,T5,25-39,Midsize,Major,C,16447,3.697,3,0
203097,2023Q1,0.889,T4,25-39,SUV,None,A,6556,1.498,0,0
203098,2023Q1,1.241,T2,40-64,Pickup,Major,D,8424,2.966,3,1
203099,2023Q1,1.235,T4,<25,Midsize,Major,A,13296,3.233,3,0
203100,2023Q4,0.623,T1,40-64,Pickup,Minor,C,10186,0.359,1,0
203101,2023Q2,0.732,T5,40-64,Pickup,None,A,7985,2.941,0,0
203102,2023Q1,1.211,T4,25-39,Pickup,Major,A,12143,2.37,3,0
203103,2023Q1,0.868,T4,40-64,SUV,None,C,5157,4.547,0,0
203104,2023Q4,0.907,T5,40-64,Compact,None,A,16416,3.025,0,0
